UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
2401336,01,3,1,1,1,1,1,1,3,1,,439,06135,257,U,1,3,24
2401336,02,3,1,1,1,1,1,2,6,1,,439,06135,257,U,1,3,24
2401336,03,3,1,1,1,1,1,1,3,1,,439,06135,257,U,1,3,24
2401336,04,2,1,1,1,1,1,1,3,1,,439,06135,257,U,1,3,24
2401336,05,3,1,1,1,1,1,1,6,1,,439,06135,257,U,1,3,24
2401347,02,3,1,1,1,1,1,1,5,1,,515,06136,258,U,1,4,24
2401347,04,3,1,1,1,1,1,1,3,1,,515,06136,258,U,1,4,24
2401347,05,3,1,1,1,1,1,1,3,1,,515,06136,258,U,1,4,24
2401398,02,3,1,1,1,1,1,1,3,1,,620,06137,258,U,1,4,24
2401398,03,3,1,1,1,1,1,1,5,1,,620,06137,258,U,1,4,24
2401398,05,3,1,1,1,1,1,1,3,1,,620,06137,258,U,1,4,24
2401403,01,3,1,1,1,1,1,1,5,1,,477,06138,258,U,1,4,24
2401403,02,3,1,1,1,1,1,1,3,1,,477,06138,258,U,1,4,24
2401403,03,3,1,1,1,1,1,2,1,1,,477,06138,258,U,1,4,24
2401403,04,3,1,1,1,1,1,1,4,1,,477,06138,258,U,1,4,24
2401403,05,3,1,1,1,1,1,1,2,1,,477,06138,258,U,1,4,24
2401416,01,2,1,1,1,1,2,2,5,1,,410,06139,256,U,1,2,24
2401416,02,3,1,1,1,1,1,2,5,1,,410,06139,256,U,1,2,24
2401416,03,3,1,1,1,2,1,2,4,1,,410,06139,256,U,1,2,24
2401416,04,3,1,1,1,1,1,1,2,1,,410,06139,256,U,1,2,24
2401416,05,3,1,1,1,1,2,2,5,1,,410,06139,256,U,1,2,24
2401419,01,3,1,1,1,1,1,1,2,1,,500,06140,256,U,1,2,24
2401419,02,2,1,1,1,1,1,2,2,1,,500,06140,256,U,1,2,24
2401419,04,2,1,1,1,1,1,1,8,1,,500,06140,256,U,1,2,24
2401419,05,2,1,1,1,1,1,2,5,1,,500,06140,256,U,1,2,24
2401428,01,3,1,1,1,1,1,1,5,1,,427,06141,256,U,1,2,24
2401428,02,2,1,1,1,2,2,2,1,1,,427,06141,256,U,1,2,24
2401428,03,3,1,1,1,1,1,1,7,1,,427,06141,256,U,1,2,24
2401428,04,2,1,1,2,2,2,2,1,1,,427,06141,256,U,1,2,24
2401428,05,2,1,1,1,1,1,2,4,1,,427,06141,256,U,1,2,24
2401434,03,3,1,1,1,1,1,2,2,1,,390,06142,257,U,1,3,24
2401434,04,3,1,1,1,1,1,1,3,1,,390,06142,257,U,1,3,24
2401434,05,3,1,1,1,1,1,1,3,1,,390,06142,257,U,1,3,24
2401488,02,3,1,1,1,1,1,2,5,1,,439,06143,257,U,1,3,24
2401488,03,3,1,1,1,1,2,2,1,1,,439,06143,257,U,1,3,24
2401504,01,3,1,1,1,1,1,2,4,1,,401,06144,256,U,1,2,24
2401504,02,3,1,1,1,1,1,1,4,1,,401,06144,256,U,1,2,24
2401504,03,2,1,1,1,2,2,2,3,1,,401,06144,256,U,1,2,24
2401504,04,3,1,1,1,2,2,2,4,1,,401,06144,256,U,1,2,24
2401504,05,2,1,1,1,1,1,1,5,1,,401,06144,256,U,1,2,24
2401505,01,2,1,1,1,1,2,2,2,1,,371,06145,257,U,1,3,24
2401505,02,3,1,1,1,1,1,2,2,1,,371,06145,257,U,1,3,24
2401505,03,2,1,1,1,2,2,2,6,1,,371,06145,257,U,1,3,24
2401505,04,3,1,1,1,1,1,2,5,1,,371,06145,257,U,1,3,24
2401505,05,3,1,1,1,1,1,2,3,1,,371,06145,257,U,1,3,24
2401508,01,2,1,1,1,1,2,2,1,1,,432,06146,257,U,1,3,24
2401508,02,3,1,1,1,1,1,2,3,1,,432,06146,257,U,1,3,24
2401508,03,2,1,1,1,1,2,2,4,1,,432,06146,257,U,1,3,24
2401508,04,2,1,1,1,1,1,2,4,1,,432,06146,257,U,1,3,24
2401508,05,2,1,1,1,1,1,1,6,1,,432,06146,257,U,1,3,24
2401510,01,2,1,1,1,1,1,1,3,1,,431,06147,257,U,1,3,24
2401510,02,2,1,1,1,1,2,1,1,1,,431,06147,257,U,1,3,24
2401510,03,2,2,1,1,1,1,2,4,1,,431,06147,257,U,1,3,24
2401510,04,2,1,1,1,1,2,2,1,1,,431,06147,257,U,1,3,24
2401510,05,2,1,1,1,1,1,2,2,1,,431,06147,257,U,1,3,24
2401580,01,3,1,1,1,1,1,1,3,1,,513,06148,258,U,1,4,24
2401580,02,3,1,1,1,1,1,1,4,1,,513,06148,258,U,1,4,24
2401580,04,3,1,1,1,1,1,1,5,1,,513,06148,258,U,1,4,24
2401580,05,3,1,1,1,1,1,1,3,1,,513,06148,258,U,1,4,24
2401591,01,3,1,1,1,1,1,1,6,1,,461,06149,257,U,1,3,24
2401591,02,3,1,1,1,1,1,1,5,2,2,461,06149,257,U,1,3,24
2401591,03,3,1,1,1,1,1,1,2,1,,461,06149,257,U,1,3,24
2401591,04,3,1,1,1,1,1,1,2,1,,461,06149,257,U,1,3,24
2401591,05,3,1,1,1,1,1,1,6,1,,461,06149,257,U,1,3,24
2401611,01,3,1,1,1,1,1,2,4,1,,410,06150,257,U,1,3,24
2401611,02,3,1,1,1,1,2,2,1,1,,410,06150,257,U,1,3,24
2401611,03,2,1,1,1,1,1,2,3,1,,410,06150,257,U,1,3,24
2401611,04,3,1,1,1,1,1,1,4,1,,410,06150,257,U,1,3,24
2401611,05,2,1,1,1,1,1,1,3,1,,410,06150,257,U,1,3,24
2401617,02,3,1,1,1,1,1,1,3,1,,447,06151,257,U,1,3,24
2401617,03,3,1,1,1,1,1,1,3,1,,447,06151,257,U,1,3,24
2401617,04,3,1,1,1,1,1,1,3,1,,447,06151,257,U,1,3,24
2401617,05,3,1,1,1,1,1,2,3,1,,447,06151,257,U,1,3,24
2401643,01,3,1,1,1,1,1,2,1,1,,455,06152,256,U,1,2,24
2401643,02,2,1,1,1,1,1,2,3,1,,455,06152,256,U,1,2,24
2401643,04,3,1,1,1,1,1,2,3,1,,455,06152,256,U,1,2,24
2401643,05,3,1,1,1,1,1,1,1,1,,455,06152,256,U,1,2,24
2401651,01,3,1,1,1,1,1,1,5,1,,481,06153,256,U,1,2,24
2401651,02,3,1,1,1,1,1,1,7,1,,481,06153,256,U,1,2,24
2401651,03,2,1,1,1,1,1,1,5,1,,481,06153,256,U,1,2,24
2401651,04,3,1,1,1,1,2,2,2,1,,481,06153,256,U,1,2,24
2401651,05,2,1,1,1,1,1,1,8,2,2,481,06153,256,U,1,2,24
2401666,01,2,1,1,1,2,2,2,1,1,,402,06154,257,U,1,3,24
2401666,02,3,1,1,1,1,1,1,3,1,,402,06154,257,U,1,3,24
2401666,03,2,1,1,1,1,1,1,4,1,,402,06154,257,U,1,3,24
2401666,04,3,1,1,1,1,1,1,3,1,,402,06154,257,U,1,3,24
2401704,01,3,1,1,1,1,1,1,5,1,,437,06155,257,U,1,3,24
2401704,02,3,1,1,1,1,1,1,3,1,,437,06155,257,U,1,3,24
2401704,03,3,1,1,1,1,1,2,3,1,,437,06155,257,U,1,3,24
2401704,04,3,1,1,1,1,1,1,4,1,,437,06155,257,U,1,3,24
2401704,05,3,1,1,1,1,1,1,4,1,,437,06155,257,U,1,3,24
2401718,01,3,1,1,1,1,1,1,1,1,,436,06156,257,U,1,3,24
2401718,03,3,1,1,1,1,1,2,4,1,,436,06156,257,U,1,3,24
2401718,04,3,1,1,1,1,1,1,2,1,,436,06156,257,U,1,3,24
2401718,05,3,1,1,1,1,1,1,3,1,,436,06156,257,U,1,3,24
2401750,01,3,1,1,1,1,1,1,4,1,,444,06157,257,U,1,3,24
2401750,02,3,1,1,1,1,1,1,4,1,,444,06157,257,U,1,3,24
2401750,03,2,1,1,1,1,1,2,3,1,,444,06157,257,U,1,3,24
2401750,04,3,1,1,1,1,1,1,2,1,,444,06157,257,U,1,3,24
2401750,05,3,1,1,1,1,1,1,5,1,,444,06157,257,U,1,3,24
2401782,01,2,2,2,1,1,1,2,3,1,,472,06158,256,U,1,1,24
2401782,02,2,5,1,1,1,1,2,6,1,,472,06158,256,U,1,1,24
2401782,03,3,1,1,1,1,1,1,3,1,,472,06158,256,U,1,1,24
2401782,04,2,5,2,1,1,2,1,4,1,,472,06158,256,U,1,1,24
2401782,05,3,5,1,1,1,1,2,3,1,,472,06158,256,U,1,1,24
2401792,01,3,1,1,1,1,1,1,2,1,,565,06159,258,U,1,4,24
2401792,03,3,1,1,1,1,1,1,1,1,,565,06159,258,U,1,4,24
2401792,04,3,1,1,1,1,1,1,5,1,,565,06159,258,U,1,4,24
2401792,05,3,1,1,1,1,1,1,1,1,,565,06159,258,U,1,4,24
2401798,01,3,1,1,1,1,1,1,4,1,,560,06160,258,U,1,4,24
2401798,02,3,1,1,1,1,1,1,3,1,,560,06160,258,U,1,4,24
2401798,03,3,1,1,1,1,2,2,5,1,,560,06160,258,U,1,4,24
2401798,05,3,1,1,1,1,1,2,2,1,,560,06160,258,U,1,4,24
2401801,01,3,1,1,1,1,1,2,1,1,,398,06161,257,U,1,3,24
2401801,02,2,1,1,1,2,1,2,5,2,2,398,06161,257,U,1,3,24
2401801,04,3,1,1,1,1,1,1,1,1,,398,06161,257,U,1,3,24
2401803,01,3,1,1,1,1,1,1,3,1,,401,06162,257,U,1,3,24
2401803,02,3,1,1,1,1,1,1,2,1,,401,06162,257,U,1,3,24
2401803,03,3,1,1,1,1,1,1,3,1,,401,06162,257,U,1,3,24
2401803,04,3,1,1,1,1,1,1,3,1,,401,06162,257,U,1,3,24
2401818,01,3,1,1,1,1,1,1,1,1,,384,06163,257,U,1,3,24
2401818,02,3,1,1,1,1,1,2,5,1,,384,06163,257,U,1,3,24
2401818,03,3,1,1,1,1,1,2,2,1,,384,06163,257,U,1,3,24
2401818,04,2,1,1,1,1,1,2,1,1,,384,06163,257,U,1,3,24
2401839,01,2,1,1,1,1,1,2,2,1,,488,06164,258,U,1,4,24
2401839,02,3,1,1,1,1,1,1,4,1,,488,06164,258,U,1,4,24
2401839,03,3,1,1,1,1,1,2,6,1,,488,06164,258,U,1,4,24
2401839,04,2,1,1,1,1,1,1,4,1,,488,06164,258,U,1,4,24
2401839,05,3,1,1,1,1,1,1,1,1,,488,06164,258,U,1,4,24
2401846,01,3,1,1,1,1,1,1,4,1,,492,06165,256,U,1,2,24
2401846,02,3,1,1,1,1,1,1,1,1,,492,06165,256,U,1,2,24
2401846,03,3,1,1,1,1,1,2,2,1,,492,06165,256,U,1,2,24
2401846,04,3,5,1,1,1,1,1,2,1,,492,06165,256,U,1,2,24
2401846,05,2,1,1,1,1,1,1,7,1,,492,06165,256,U,1,2,24
2401933,01,3,1,1,1,1,1,1,5,1,,443,06166,257,U,1,3,24
2401933,02,3,1,1,1,1,1,1,4,1,,443,06166,257,U,1,3,24
2401933,03,3,1,1,1,1,1,2,3,1,,443,06166,257,U,1,3,24
2401933,04,3,1,1,1,1,1,1,2,1,,443,06166,257,U,1,3,24
2401933,05,3,1,1,1,1,1,2,1,1,,443,06166,257,U,1,3,24
2401960,01,3,1,1,1,1,1,1,5,1,,473,06167,256,U,1,2,24
2401960,02,3,1,1,1,1,1,1,7,1,,473,06167,256,U,1,2,24
2401960,03,3,1,1,1,1,1,2,4,1,,473,06167,256,U,1,2,24
2401960,04,3,1,1,1,1,1,1,4,1,,473,06167,256,U,1,2,24
2401960,05,3,1,1,1,1,1,1,11,1,,473,06167,256,U,1,2,24
2401976,01,3,1,1,1,1,1,2,2,1,,514,06168,256,U,1,2,24
2401976,02,3,1,1,1,1,2,2,1,1,,514,06168,256,U,1,2,24
2401976,03,3,1,1,1,1,1,1,6,1,,514,06168,256,U,1,2,24
2401976,04,3,1,1,1,1,1,1,5,1,,514,06168,256,U,1,2,24
2401976,05,2,1,1,1,1,1,2,4,1,,514,06168,256,U,1,2,24
2401983,01,2,1,1,1,1,1,1,5,1,,417,06169,257,U,1,3,24
2401983,02,3,1,1,1,1,1,1,1,1,,417,06169,257,U,1,3,24
2401983,04,3,1,1,1,1,1,1,2,1,,417,06169,257,U,1,3,24
2401983,05,3,1,1,1,1,1,2,2,1,,417,06169,257,U,1,3,24
2401998,01,3,1,1,1,1,1,1,4,1,,466,06170,258,U,1,4,24
2401998,02,3,1,1,1,2,1,1,4,1,,466,06170,258,U,1,4,24
2401998,03,3,1,1,1,1,1,1,3,1,,466,06170,258,U,1,4,24
2401998,04,3,1,1,1,1,1,2,6,1,,466,06170,258,U,1,4,24
2402007,01,3,1,1,1,1,2,2,1,1,,488,06171,258,U,1,4,24
2402007,02,3,1,1,1,1,1,2,4,1,,488,06171,258,U,1,4,24
2402007,03,3,1,1,1,1,1,1,7,1,,488,06171,258,U,1,4,24
2402007,04,3,1,1,1,1,1,1,3,1,,488,06171,258,U,1,4,24
2402007,05,3,1,1,1,1,2,1,5,1,,488,06171,258,U,1,4,24
2402025,01,2,1,1,1,1,1,2,4,1,,511,06172,256,U,1,2,24
2402025,02,2,1,1,1,2,1,2,5,1,,511,06172,256,U,1,2,24
2402025,03,2,1,1,1,1,1,1,5,1,,511,06172,256,U,1,2,24
2402025,04,2,1,1,1,1,1,2,2,1,,511,06172,256,U,1,2,24
2402025,05,2,1,1,1,1,1,1,8,1,,511,06172,256,U,1,2,24
2402068,01,3,1,1,1,1,1,2,3,1,,467,06173,258,U,1,4,24
2402068,02,3,1,1,1,1,1,2,5,1,,467,06173,258,U,1,4,24
2402068,03,3,1,1,1,1,1,1,3,1,,467,06173,258,U,1,4,24
2402068,04,3,1,1,1,1,1,1,2,1,,467,06173,258,U,1,4,24
2402068,05,3,1,1,1,1,1,1,2,1,,467,06173,258,U,1,4,24
2402069,01,3,1,1,1,1,1,1,4,1,,427,06174,258,U,1,4,24
2402069,02,3,1,1,1,1,1,1,4,1,,427,06174,258,U,1,4,24
2402069,03,3,1,1,1,1,1,1,3,1,,427,06174,258,U,1,4,24
2402069,04,3,1,1,1,1,1,2,3,1,,427,06174,258,U,1,4,24
2402069,05,3,1,1,1,1,1,1,5,1,,427,06174,258,U,1,4,24
2402071,01,3,1,1,1,1,1,1,5,1,,475,06175,258,U,1,4,24
2402071,02,3,1,1,1,1,2,2,3,1,,475,06175,258,U,1,4,24
2402071,03,3,1,1,1,1,1,1,4,1,,475,06175,258,U,1,4,24
2402071,04,3,1,1,1,1,1,1,6,1,,475,06175,258,U,1,4,24
2402071,05,3,1,1,1,1,1,1,5,1,,475,06175,258,U,1,4,24
2402112,02,3,1,1,1,1,1,1,2,2,2,484,06176,258,U,1,4,24
2402112,03,3,1,1,1,1,1,1,3,1,,484,06176,258,U,1,4,24
2402112,04,3,1,1,1,1,1,1,8,1,,484,06176,258,U,1,4,24
2402112,05,3,1,1,1,1,1,1,2,1,,484,06176,258,U,1,4,24
2402119,01,3,1,1,1,1,1,2,2,1,,543,06177,258,U,1,4,24
2402119,03,3,1,1,1,1,1,1,4,1,,543,06177,258,U,1,4,24
2402119,04,3,1,1,1,1,1,1,6,1,,543,06177,258,U,1,4,24
2402119,05,3,1,1,1,1,1,1,1,1,,543,06177,258,U,1,4,24
2402135,01,3,1,1,1,1,1,1,5,1,,432,06178,257,U,1,3,24
2402135,02,3,1,1,1,1,1,1,4,1,,432,06178,257,U,1,3,24
2402135,03,3,1,1,1,1,1,1,3,1,,432,06178,257,U,1,3,24
2402135,04,3,1,1,1,1,1,1,2,1,,432,06178,257,U,1,3,24
2402135,05,3,1,1,1,1,1,1,5,1,,432,06178,257,U,1,3,24
2402156,01,3,1,1,1,1,1,1,3,1,,432,06179,258,U,1,4,24
2402156,03,3,1,1,1,1,1,1,2,1,,432,06179,258,U,1,4,24
2402156,04,3,1,1,1,1,1,1,3,1,,432,06179,258,U,1,4,24
2402156,05,3,1,1,1,1,1,1,3,1,,432,06179,258,U,1,4,24
2402174,01,2,1,1,1,1,2,1,5,1,,528,06180,258,U,1,4,24
2402174,02,3,1,1,1,1,1,1,4,1,,528,06180,258,U,1,4,24
2402174,03,3,1,1,1,1,1,1,4,1,,528,06180,258,U,1,4,24
2402174,04,3,1,1,1,1,1,1,5,1,,528,06180,258,U,1,4,24
2402174,05,3,1,1,1,1,1,1,4,1,,528,06180,258,U,1,4,24
2402194,01,3,1,1,1,2,2,2,4,1,,493,06181,258,U,1,4,24
2402194,02,3,1,1,1,1,1,2,4,1,,493,06181,258,U,1,4,24
2402194,03,3,1,1,1,1,1,1,5,1,,493,06181,258,U,1,4,24
2402194,04,3,1,1,1,1,1,1,6,1,,493,06181,258,U,1,4,24
2402194,05,3,1,1,1,1,1,1,2,1,,493,06181,258,U,1,4,24
2402219,01,3,1,1,1,1,1,2,5,1,,425,06182,257,U,1,3,24
2402219,02,3,1,1,1,1,1,1,2,1,,425,06182,257,U,1,3,24
2402219,03,3,1,1,1,1,1,1,3,1,,425,06182,257,U,1,3,24
2402219,05,3,1,1,1,1,1,1,3,1,,425,06182,257,U,1,3,24
2402250,01,3,1,1,1,1,1,1,6,1,,502,06183,258,U,1,4,24
2402250,02,3,1,1,1,1,2,1,10,2,2,502,06183,258,U,1,4,24
2402250,04,3,1,1,1,1,1,1,5,1,,502,06183,258,U,1,4,24
2402250,05,3,1,1,1,1,2,2,4,1,,502,06183,258,U,1,4,24
2402256,01,2,1,1,1,1,1,2,3,1,,478,06184,258,U,1,4,24
2402256,03,3,1,1,1,1,1,1,7,1,,478,06184,258,U,1,4,24
2402256,04,2,1,1,1,1,1,2,3,1,,478,06184,258,U,1,4,24
2402256,05,3,1,1,1,1,1,1,4,1,,478,06184,258,U,1,4,24
2402278,01,3,1,1,1,1,2,1,2,1,,492,06185,258,U,1,4,24
2402278,02,3,1,1,1,1,1,1,6,1,,492,06185,258,U,1,4,24
2402278,03,3,1,1,1,1,1,1,2,1,,492,06185,258,U,1,4,24
2402278,04,2,1,1,1,1,1,2,3,1,,492,06185,258,U,1,4,24
2402278,05,3,1,1,1,1,1,1,5,1,,492,06185,258,U,1,4,24
2402287,01,3,1,1,1,1,1,1,7,1,,470,06186,258,U,1,4,24
2402287,02,2,1,1,1,1,1,1,4,1,,470,06186,258,U,1,4,24
2402287,03,3,1,1,1,1,1,1,3,1,,470,06186,258,U,1,4,24
2402287,04,2,1,1,1,1,1,1,4,1,,470,06186,258,U,1,4,24
2402287,05,3,1,1,1,1,1,2,4,1,,470,06186,258,U,1,4,24
2402297,01,3,1,1,1,1,1,2,8,1,,436,06187,258,U,1,4,24
2402297,02,3,1,1,1,1,1,1,3,1,,436,06187,258,U,1,4,24
2402297,03,3,1,1,1,1,1,1,3,1,,436,06187,258,U,1,4,24
2402297,04,3,1,1,1,1,1,1,2,1,,436,06187,258,U,1,4,24
2402297,05,3,1,1,1,1,1,2,1,1,,436,06187,258,U,1,4,24
2402370,01,3,1,1,1,1,1,1,4,1,,568,06188,256,U,1,2,24
2402370,02,2,1,1,1,1,1,2,4,1,,568,06188,256,U,1,2,24
2402370,03,2,1,1,1,1,1,1,4,1,,568,06188,256,U,1,2,24
2402370,04,3,1,1,1,1,1,1,4,1,,568,06188,256,U,1,2,24
2402370,05,3,1,1,1,1,1,1,3,1,,568,06188,256,U,1,2,24
2402400,01,3,1,1,1,1,1,1,1,1,,436,06189,258,U,1,4,24
2402400,02,3,1,1,1,1,1,1,1,1,,436,06189,258,U,1,4,24
2402400,03,3,1,1,1,1,1,1,3,1,,436,06189,258,U,1,4,24
2402400,04,3,1,1,1,1,1,1,4,1,,436,06189,258,U,1,4,24
2402400,05,3,1,1,1,1,1,1,1,1,,436,06189,258,U,1,4,24
2402427,01,3,1,1,1,1,1,1,1,1,,437,06190,258,U,1,4,24
2402427,02,3,1,1,1,1,1,1,2,1,,437,06190,258,U,1,4,24
2402427,03,3,1,1,1,1,1,1,2,1,,437,06190,258,U,1,4,24
2402427,04,3,1,1,1,1,1,1,4,1,,437,06190,258,U,1,4,24
2402440,01,3,1,1,1,1,2,1,3,1,,430,06191,256,U,1,2,24
2402440,02,3,1,1,1,1,1,2,1,1,,430,06191,256,U,1,2,24
2402440,03,2,1,1,1,1,2,2,1,1,,430,06191,256,U,1,2,24
2402440,04,2,1,1,1,1,1,2,2,1,,430,06191,256,U,1,2,24
2402440,05,3,1,1,1,1,1,2,1,1,,430,06191,256,U,1,2,24
2402448,01,2,1,1,1,1,1,2,4,1,,425,06192,256,U,1,2,24
2402448,02,3,1,1,1,1,1,1,5,1,,425,06192,256,U,1,2,24
2402448,03,3,1,1,1,1,1,1,2,1,,425,06192,256,U,1,2,24
2402448,04,3,1,1,1,1,1,1,3,1,,425,06192,256,U,1,2,24
2402448,05,3,1,1,1,1,1,1,5,1,,425,06192,256,U,1,2,24
2402466,01,3,1,1,1,1,1,1,2,1,,481,06193,258,U,1,4,24
2402466,02,3,1,1,1,1,1,2,3,1,,481,06193,258,U,1,4,24
2402466,03,3,1,1,1,1,1,2,6,1,,481,06193,258,U,1,4,24
2402466,05,3,1,1,1,1,1,1,5,1,,481,06193,258,U,1,4,24
2402468,01,2,1,1,1,1,2,1,6,1,,442,06194,257,U,1,3,24
2402468,02,3,1,1,1,1,1,1,5,1,,442,06194,257,U,1,3,24
2402468,03,3,1,1,1,1,1,1,3,1,,442,06194,257,U,1,3,24
2402468,04,3,1,1,1,1,2,2,6,1,,442,06194,257,U,1,3,24
2402468,05,3,1,1,1,1,1,1,1,1,,442,06194,257,U,1,3,24
2402481,01,3,1,1,1,1,1,1,3,1,,411,06195,256,U,1,2,24
2402481,02,2,1,1,1,1,2,2,4,1,,411,06195,256,U,1,2,24
2402481,03,3,1,1,1,1,2,2,5,1,,411,06195,256,U,1,2,24
2402481,04,3,1,1,1,1,1,2,3,1,,411,06195,256,U,1,2,24
2402481,05,2,1,1,1,1,1,1,4,1,,411,06195,256,U,1,2,24
2402485,01,2,1,1,1,1,1,2,4,1,,917,06196,256,U,1,2,24
2402485,02,3,2,1,1,1,1,2,9,2,2,917,06196,256,U,1,2,24
2402485,03,3,1,1,1,1,1,1,5,1,,917,06196,256,U,1,2,24
2402485,04,3,1,1,1,1,1,1,4,1,,917,06196,256,U,1,2,24
2402486,02,2,1,1,1,1,2,2,9,1,,871,06197,256,U,1,2,24
2402486,03,2,1,1,1,1,1,2,2,1,,871,06197,256,U,1,2,24
2402486,05,3,1,1,1,1,1,1,2,1,,871,06197,256,U,1,2,24
2402515,01,3,1,1,1,1,1,1,1,1,,510,06198,257,U,1,3,24
2402515,02,2,5,1,1,1,1,2,5,1,,510,06198,257,U,1,3,24
2402515,03,3,1,1,1,1,1,1,4,1,,510,06198,257,U,1,3,24
2402515,04,2,1,1,1,2,2,2,2,1,,510,06198,257,U,1,3,24
2402515,05,2,1,1,1,1,1,1,7,1,,510,06198,257,U,1,3,24
2402535,01,3,1,1,1,2,2,2,1,1,,432,06199,257,U,1,3,24
2402535,02,3,1,1,1,1,1,2,2,1,,432,06199,257,U,1,3,24
2402535,03,2,1,1,1,1,2,2,1,1,,432,06199,257,U,1,3,24
2402535,04,3,1,1,1,1,1,2,5,1,,432,06199,257,U,1,3,24
2402535,05,3,1,1,1,1,1,1,7,1,,432,06199,257,U,1,3,24
2402554,01,3,1,1,1,1,1,2,3,1,,399,06200,257,U,1,3,24
2402554,02,3,1,1,1,1,1,1,4,1,,399,06200,257,U,1,3,24
2402554,03,3,1,1,1,1,1,2,9,2,2,399,06200,257,U,1,3,24
2402554,04,3,1,1,1,1,1,1,6,1,,399,06200,257,U,1,3,24
2402554,05,3,1,1,1,1,1,1,5,1,,399,06200,257,U,1,3,24
2402574,01,3,1,1,1,1,1,1,4,1,,390,06201,257,U,1,3,24
2402574,02,3,1,1,1,1,1,1,4,1,,390,06201,257,U,1,3,24
2402574,03,2,1,1,1,1,1,2,2,1,,390,06201,257,U,1,3,24
2402574,04,3,1,1,1,1,1,1,4,1,,390,06201,257,U,1,3,24
2402574,05,3,1,1,1,1,1,1,5,1,,390,06201,257,U,1,3,24
2402594,01,3,1,1,1,1,1,1,6,1,,386,06202,257,U,1,3,24
2402594,02,3,1,1,1,1,1,2,4,1,,386,06202,257,U,1,3,24
2402594,04,3,1,1,1,1,1,1,3,1,,386,06202,257,U,1,3,24
2402598,01,3,1,1,1,1,1,1,4,1,,501,06203,257,U,1,3,24
2402598,02,2,1,1,1,1,2,2,1,1,,501,06203,257,U,1,3,24
2402598,03,2,1,1,1,1,2,1,3,1,,501,06203,257,U,1,3,24
2402598,04,3,1,1,1,1,1,2,3,1,,501,06203,257,U,1,3,24
2402598,05,3,1,1,1,1,1,1,3,1,,501,06203,257,U,1,3,24
2402630,01,3,1,1,1,1,1,1,3,1,,418,06204,256,U,1,2,24
2402630,02,3,1,1,1,1,1,1,8,1,,418,06204,256,U,1,2,24
2402630,03,3,1,1,1,1,1,2,3,1,,418,06204,256,U,1,2,24
2402630,04,2,1,1,1,1,1,1,3,1,,418,06204,256,U,1,2,24
2402630,05,3,1,1,1,1,1,2,3,1,,418,06204,256,U,1,2,24
2402634,01,3,1,1,1,1,1,2,6,1,,861,06205,256,U,1,2,24
2402634,02,3,1,1,1,1,1,2,3,1,,861,06205,256,U,1,2,24
2402634,03,3,1,1,1,1,1,2,4,1,,861,06205,256,U,1,2,24
2402634,04,3,1,1,1,1,1,1,3,1,,861,06205,256,U,1,2,24
2402634,05,3,1,1,1,1,1,1,4,1,,861,06205,256,U,1,2,24
2402635,01,3,1,1,1,1,1,2,4,1,,436,06206,257,U,1,3,24
2402635,02,3,1,1,1,1,1,2,4,1,,436,06206,257,U,1,3,24
2402635,03,3,1,1,1,1,1,2,4,1,,436,06206,257,U,1,3,24
2402635,05,3,1,1,1,1,1,2,4,1,,436,06206,257,U,1,3,24
2402662,01,3,1,1,1,1,1,2,5,1,,444,06207,257,U,1,3,24
2402662,02,3,1,1,1,1,1,1,3,1,,444,06207,257,U,1,3,24
2402662,03,3,1,1,1,1,1,2,2,1,,444,06207,257,U,1,3,24
2402662,04,3,1,1,1,1,1,2,4,1,,444,06207,257,U,1,3,24
2402662,05,3,1,1,1,1,1,1,2,1,,444,06207,257,U,1,3,24
2402663,01,3,1,1,1,1,1,1,2,1,,445,06208,257,U,1,3,24
2402663,02,3,1,1,1,1,1,2,3,1,,445,06208,257,U,1,3,24
2402663,03,3,1,1,1,2,2,1,2,1,,445,06208,257,U,1,3,24
2402663,04,3,1,1,1,1,2,2,1,1,,445,06208,257,U,1,3,24
2402663,05,3,1,1,1,1,1,2,5,1,,445,06208,257,U,1,3,24
2402676,02,2,1,1,1,2,1,1,1,1,,408,06209,257,U,1,3,24
2402676,03,3,1,1,1,1,1,1,12,1,,408,06209,257,U,1,3,24
2402676,04,3,1,1,1,1,1,2,2,1,,408,06209,257,U,1,3,24
2402676,05,3,1,1,1,1,1,1,5,1,,408,06209,257,U,1,3,24
2402698,01,3,1,1,1,1,1,2,1,1,,416,06210,256,U,1,2,24
2402698,02,3,1,1,1,1,1,2,2,1,,416,06210,256,U,1,2,24
2402698,03,3,1,1,1,1,1,2,3,1,,416,06210,256,U,1,2,24
2402698,04,3,1,1,1,1,1,2,2,1,,416,06210,256,U,1,2,24
2402698,05,3,1,1,1,1,1,1,2,1,,416,06210,256,U,1,2,24
2402704,01,2,1,1,1,2,2,2,1,1,,363,06211,256,U,1,2,24
2402704,02,3,1,1,1,1,1,1,3,1,,363,06211,256,U,1,2,24
2402704,03,3,1,1,1,1,1,2,2,1,,363,06211,256,U,1,2,24
2402704,04,3,1,1,1,1,1,2,3,1,,363,06211,256,U,1,2,24
