,PAREN,SEXO,EDAD,P3_7,NIVEL,GRADO,P3_9_1,P3_9_2,P3_9_3,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT,code
192200,3,1,23,2.0,6.0,3.0,2.0,1.0,1.0,7781,312,R,4,1,30,306177420
192203,1,2,27,2.0,3.0,2.0,2.0,1.0,1.0,7782,312,R,4,1,30,30618071
192207,2,2,30,2.0,6.0,3.0,2.0,1.0,1.0,7782,312,R,4,1,30,30618072
192211,2,2,35,2.0,2.0,5.0,2.0,2.0,2.0,7782,312,R,4,1,30,30618073
192214,2,1,50,2.0,3.0,3.0,2.0,1.0,1.0,7782,312,R,4,1,30,30618074
192219,1,1,69,2.0,2.0,5.0,2.0,2.0,2.0,7782,312,R,4,1,30,30618075
192224,3,2,17,1.0,6.0,2.0,1.0,1.0,1.0,7782,312,R,4,1,30,30618076
192230,3,1,12,1.0,3.0,1.0,2.0,2.0,2.0,7782,312,R,4,1,30,30618077
192234,3,1,20,2.0,3.0,3.0,2.0,2.0,1.0,7782,312,R,4,1,30,30618078
192237,1,1,37,2.0,2.0,1.0,2.0,2.0,1.0,7782,312,R,4,1,30,30618079
192240,1,1,32,2.0,3.0,3.0,2.0,1.0,1.0,7782,312,R,4,1,30,306180710
192249,5,1,32,2.0,6.0,3.0,2.0,1.0,1.0,7782,312,R,4,1,30,306180711
192251,1,1,35,2.0,6.0,3.0,2.0,1.0,1.0,7782,312,R,4,1,30,306180712
192252,1,2,30,2.0,2.0,6.0,2.0,1.0,1.0,7782,312,R,4,1,30,306180713
192255,1,1,57,2.0,2.0,4.0,2.0,2.0,2.0,7782,312,R,4,1,30,306180714
192263,2,2,26,2.0,2.0,6.0,2.0,1.0,1.0,7782,312,R,4,1,30,306180715
192265,1,1,67,2.0,3.0,1.0,2.0,2.0,1.0,7782,312,R,4,1,30,306180716
192268,1,1,71,2.0,2.0,1.0,2.0,2.0,1.0,7782,312,R,4,1,30,306180717
192271,3,1,32,2.0,6.0,3.0,1.0,1.0,1.0,7782,312,R,4,1,30,306180718
192276,3,2,14,1.0,3.0,2.0,2.0,1.0,1.0,7782,312,R,4,1,30,306180719
192277,1,1,53,2.0,2.0,6.0,2.0,2.0,1.0,7782,312,R,4,1,30,306180720
192280,1,1,34,2.0,8.0,5.0,1.0,1.0,1.0,7783,312,R,4,1,30,30618751
192284,1,1,51,2.0,2.0,6.0,2.0,1.0,1.0,7783,312,R,4,1,30,30618752
192290,1,1,63,2.0,3.0,3.0,2.0,2.0,1.0,7783,312,R,4,1,30,30618753
192292,1,2,66,2.0,2.0,6.0,2.0,2.0,1.0,7783,312,R,4,1,30,30618754
192298,4,1,23,1.0,8.0,3.0,1.0,1.0,1.0,7783,312,R,4,1,30,30618755
192301,3,2,38,2.0,6.0,3.0,2.0,2.0,2.0,7783,312,R,4,1,30,30618756
192305,3,2,16,1.0,6.0,2.0,2.0,1.0,1.0,7783,312,R,4,1,30,30618757
192308,1,1,55,2.0,2.0,3.0,2.0,2.0,1.0,7783,312,R,4,1,30,30618758
192311,2,1,49,2.0,3.0,3.0,2.0,2.0,1.0,7783,312,R,4,1,30,30618759
192315,3,1,32,2.0,6.0,2.0,2.0,2.0,1.0,7783,312,R,4,1,30,306187510
192318,1,1,35,2.0,6.0,3.0,2.0,1.0,1.0,7783,312,R,4,1,30,306187511
192324,3,2,23,2.0,3.0,3.0,2.0,2.0,1.0,7783,312,R,4,1,30,306187512
192331,3,2,16,1.0,6.0,2.0,2.0,1.0,1.0,7783,312,R,4,1,30,306187513
192333,1,1,33,2.0,6.0,3.0,2.0,1.0,1.0,7783,312,R,4,1,30,306187514
192338,1,1,87,2.0,0.0,0.0,2.0,2.0,2.0,7783,312,R,4,1,30,306187515
192339,1,1,30,2.0,8.0,5.0,1.0,1.0,1.0,7783,312,R,4,1,30,306187516
192341,2,2,30,2.0,3.0,3.0,2.0,1.0,1.0,7783,312,R,4,1,30,306187517
192344,1,1,29,2.0,2.0,6.0,2.0,1.0,1.0,7783,312,R,4,1,30,306187518
192350,3,2,21,2.0,3.0,3.0,2.0,1.0,1.0,7783,312,R,4,1,30,306187519
192354,1,1,27,2.0,5.0,3.0,9.0,1.0,1.0,7783,312,R,4,1,30,306187520
192355,1,1,51,2.0,2.0,6.0,2.0,1.0,1.0,7784,312,R,4,1,30,30619831
192361,1,2,23,2.0,2.0,6.0,2.0,1.0,1.0,7784,312,R,4,1,30,30619832
192367,3,1,18,1.0,8.0,1.0,1.0,1.0,1.0,7784,312,R,4,1,30,30619833
192369,1,1,83,2.0,2.0,6.0,2.0,2.0,2.0,7784,312,R,4,1,30,30619834
192371,3,2,19,2.0,6.0,2.0,2.0,1.0,1.0,7784,312,R,4,1,30,30619835
192373,1,1,36,2.0,3.0,3.0,2.0,2.0,2.0,7784,312,R,4,1,30,30619836
192378,2,2,33,2.0,3.0,3.0,2.0,1.0,1.0,7784,312,R,4,1,30,30619837
192380,1,2,54,2.0,2.0,1.0,2.0,2.0,2.0,7784,312,R,4,1,30,30619838
192382,2,2,37,2.0,3.0,3.0,2.0,1.0,1.0,7784,312,R,4,1,30,30619839
192386,1,1,56,2.0,2.0,4.0,2.0,2.0,1.0,7784,312,R,4,1,30,306198310
192389,1,1,74,2.0,2.0,2.0,2.0,2.0,2.0,7784,312,R,4,1,30,306198311
192390,1,2,53,2.0,3.0,3.0,2.0,2.0,2.0,7784,312,R,4,1,30,306198312
192392,1,1,73,2.0,2.0,6.0,2.0,2.0,1.0,7784,312,R,4,1,30,306198313
192394,1,1,41,2.0,3.0,3.0,2.0,1.0,1.0,7784,312,R,4,1,30,306198314
192400,2,2,61,2.0,2.0,5.0,2.0,2.0,2.0,7784,312,R,4,1,30,306198315
192402,1,1,53,2.0,2.0,3.0,2.0,2.0,2.0,7784,312,R,4,1,30,306198316
192406,1,1,62,2.0,2.0,6.0,2.0,2.0,2.0,7784,312,R,4,1,30,306198317
192408,1,1,67,2.0,2.0,2.0,2.0,2.0,2.0,7784,312,R,4,1,30,306198318
192409,1,1,76,2.0,0.0,0.0,2.0,2.0,2.0,7784,312,R,4,1,30,306198319
192410,1,2,76,2.0,0.0,0.0,2.0,2.0,2.0,7784,312,R,4,1,30,306198320
192412,3,2,27,2.0,6.0,1.0,1.0,1.0,1.0,7785,312,R,4,1,30,30620231
192416,3,2,47,2.0,3.0,3.0,1.0,1.0,1.0,7785,312,R,4,1,30,30620232
192419,1,1,48,2.0,2.0,6.0,2.0,1.0,1.0,7785,312,R,4,1,30,30620233
192420,1,1,45,2.0,3.0,2.0,2.0,1.0,1.0,7785,312,R,4,1,30,30620234
192426,4,1,18,1.0,6.0,2.0,1.0,1.0,1.0,7785,312,R,4,1,30,30620236
192429,3,2,28,2.0,8.0,5.0,1.0,1.0,1.0,7785,312,R,4,1,30,30620237
192433,1,2,48,2.0,3.0,2.0,2.0,2.0,1.0,7785,312,R,4,1,30,30620238
192443,6,2,28,2.0,6.0,3.0,1.0,1.0,1.0,7785,312,R,4,1,30,30620239
192444,1,1,50,2.0,3.0,3.0,2.0,2.0,1.0,7785,312,R,4,1,30,306202310
192445,1,1,60,2.0,2.0,2.0,2.0,2.0,1.0,7785,312,R,4,1,30,306202311
192448,2,2,20,2.0,3.0,3.0,2.0,1.0,1.0,7785,312,R,4,1,30,306202312
192450,1,1,35,2.0,2.0,6.0,2.0,2.0,1.0,7785,312,R,4,1,30,306202313
192458,3,2,17,2.0,3.0,3.0,2.0,2.0,2.0,7785,312,R,4,1,30,306202314
192459,1,1,24,2.0,3.0,3.0,2.0,1.0,1.0,7785,312,R,4,1,30,306202315
192466,6,1,48,2.0,6.0,3.0,1.0,1.0,1.0,7785,312,R,4,1,30,306202316
192467,1,2,52,2.0,3.0,3.0,2.0,1.0,1.0,7785,312,R,4,1,30,306202317
192469,2,1,28,2.0,3.0,3.0,1.0,1.0,1.0,7785,312,R,4,1,30,306202319
192473,1,2,78,2.0,0.0,0.0,2.0,2.0,2.0,7785,312,R,4,1,30,306202320
192476,3,2,24,2.0,8.0,4.0,2.0,1.0,1.0,7786,312,R,4,1,30,30622342
192479,3,1,62,2.0,3.0,3.0,2.0,2.0,1.0,7786,312,R,4,1,30,30622343
192480,1,1,28,2.0,6.0,3.0,2.0,1.0,1.0,7786,312,R,4,1,30,30622344
192485,2,2,33,2.0,8.0,2.0,1.0,1.0,1.0,7786,312,R,4,1,30,30622346
192486,1,1,47,2.0,3.0,3.0,2.0,2.0,1.0,7786,312,R,4,1,30,30622347
192487,1,2,58,2.0,2.0,6.0,2.0,2.0,1.0,7786,312,R,4,1,30,30622348
192489,2,2,42,2.0,3.0,3.0,2.0,2.0,1.0,7786,312,R,4,1,30,30622349
192497,2,2,59,2.0,3.0,3.0,2.0,2.0,1.0,7786,312,R,4,1,30,306223410
192498,1,1,35,2.0,6.0,1.0,2.0,1.0,1.0,7786,312,R,4,1,30,306223411
192502,3,1,20,2.0,6.0,3.0,1.0,1.0,1.0,7786,312,R,4,1,30,306223412
192504,1,1,57,2.0,8.0,1.0,2.0,1.0,1.0,7786,312,R,4,1,30,306223413
192506,1,2,69,2.0,6.0,3.0,2.0,1.0,1.0,7786,312,R,4,1,30,306223414
192511,3,1,20,1.0,8.0,2.0,1.0,1.0,1.0,7786,312,R,4,1,30,306223415
192512,1,1,56,2.0,3.0,3.0,2.0,2.0,1.0,7786,312,R,4,1,30,306223416
192517,1,2,72,2.0,0.0,0.0,2.0,2.0,1.0,7786,312,R,4,1,30,306223418
192518,1,1,46,2.0,3.0,2.0,2.0,2.0,2.0,7786,312,R,4,1,30,306223419
192525,4,1,17,1.0,6.0,1.0,2.0,2.0,1.0,7786,312,R,4,1,30,306223420
192527,1,1,78,2.0,0.0,0.0,2.0,2.0,2.0,7787,312,R,4,1,30,30624251
192529,1,1,47,2.0,2.0,3.0,2.0,1.0,1.0,7787,312,R,4,1,30,30624252
192531,1,2,77,2.0,2.0,2.0,2.0,2.0,2.0,7787,312,R,4,1,30,30624253
192533,1,2,47,2.0,2.0,6.0,2.0,2.0,1.0,7787,312,R,4,1,30,30624254
192535,3,2,21,2.0,3.0,3.0,2.0,1.0,1.0,7787,312,R,4,1,30,30624255
192540,3,1,22,2.0,3.0,3.0,2.0,1.0,1.0,7787,312,R,4,1,30,30624256
192542,1,1,37,2.0,3.0,3.0,2.0,2.0,1.0,7787,312,R,4,1,30,30624258
192546,1,1,68,2.0,2.0,3.0,2.0,2.0,1.0,7787,312,R,4,1,30,30624259
192548,1,1,30,2.0,3.0,3.0,2.0,2.0,1.0,7787,312,R,4,1,30,306242510
192554,3,2,25,2.0,3.0,3.0,2.0,2.0,2.0,7787,312,R,4,1,30,306242512
192560,3,1,13,1.0,3.0,1.0,2.0,1.0,1.0,7787,312,R,4,1,30,306242513
192561,1,1,56,2.0,2.0,1.0,2.0,2.0,1.0,7787,312,R,4,1,30,306242514
192566,3,1,29,2.0,3.0,3.0,2.0,2.0,1.0,7787,312,R,4,1,30,306242515
192572,3,1,17,1.0,6.0,2.0,2.0,2.0,1.0,7787,312,R,4,1,30,306242516
192576,3,1,19,2.0,6.0,3.0,2.0,2.0,1.0,7787,312,R,4,1,30,306242517
192582,3,2,12,1.0,3.0,1.0,2.0,2.0,2.0,7787,312,R,4,1,30,306242518
192584,1,1,72,2.0,0.0,0.0,2.0,2.0,2.0,7787,312,R,4,1,30,306242519
192587,2,1,61,2.0,2.0,1.0,2.0,2.0,2.0,7787,312,R,4,1,30,306242520
192589,1,2,50,2.0,2.0,2.0,2.0,2.0,1.0,7788,312,R,4,1,30,30625241
192594,3,1,30,2.0,3.0,3.0,2.0,2.0,2.0,7788,312,R,4,1,30,30625242
192596,2,2,54,2.0,2.0,2.0,2.0,2.0,2.0,7788,312,R,4,1,30,30625243
192599,1,1,57,2.0,2.0,6.0,2.0,2.0,1.0,7788,312,R,4,1,30,30625244
192602,3,1,12,1.0,2.0,6.0,2.0,2.0,2.0,7788,312,R,4,1,30,30625245
192603,1,1,30,2.0,2.0,5.0,2.0,2.0,1.0,7788,312,R,4,1,30,30625246
192608,2,2,67,2.0,2.0,1.0,2.0,2.0,2.0,7788,312,R,4,1,30,30625247
192610,1,1,39,2.0,2.0,6.0,2.0,2.0,1.0,7788,312,R,4,1,30,30625248
192613,1,1,29,2.0,3.0,3.0,2.0,2.0,1.0,7788,312,R,4,1,30,30625249
192617,1,1,23,2.0,3.0,3.0,2.0,2.0,1.0,7788,312,R,4,1,30,306252411
192620,1,2,57,2.0,0.0,0.0,2.0,2.0,2.0,7788,312,R,4,1,30,306252412
192621,1,1,44,2.0,3.0,3.0,2.0,2.0,2.0,7788,312,R,4,1,30,306252413
192628,1,2,25,2.0,3.0,2.0,2.0,1.0,1.0,7788,312,R,4,1,30,306252415
192633,3,2,17,2.0,3.0,3.0,2.0,2.0,2.0,7788,312,R,4,1,30,306252417
192638,3,2,10,2.0,2.0,4.0,2.0,2.0,2.0,7788,312,R,4,1,30,306252418
192640,1,1,26,2.0,2.0,2.0,2.0,2.0,1.0,7788,312,R,4,1,30,306252419
192643,1,1,80,2.0,0.0,0.0,2.0,2.0,2.0,7788,312,R,4,1,30,306252420
192646,3,2,18,1.0,6.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,30626671
192647,1,1,44,2.0,3.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,30626672
192652,2,2,40,2.0,3.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,30626673
192654,1,1,58,2.0,2.0,2.0,2.0,2.0,2.0,7789,313,R,4,2,30,30626674
192656,1,1,64,2.0,3.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,30626676
192659,2,1,77,2.0,2.0,2.0,2.0,2.0,1.0,7789,313,R,4,2,30,30626677
192663,3,2,25,1.0,8.0,4.0,2.0,1.0,1.0,7789,313,R,4,2,30,30626678
192664,1,1,63,2.0,4.0,1.0,2.0,1.0,1.0,7789,313,R,4,2,30,30626679
192668,3,1,18,2.0,3.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,306266710
192672,1,2,27,2.0,8.0,5.0,1.0,1.0,1.0,7789,313,R,4,2,30,306266711
192674,1,1,58,2.0,3.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,306266712
192677,3,1,39,2.0,3.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,306266714
192680,3,1,30,2.0,6.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,306266715
192686,3,1,23,2.0,3.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,306266716
192688,5,1,18,2.0,3.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,306266717
192692,3,1,51,2.0,2.0,2.0,2.0,2.0,1.0,7789,313,R,4,2,30,306266718
192695,4,1,16,2.0,3.0,3.0,2.0,1.0,1.0,7789,313,R,4,2,30,306266719
192696,1,1,67,2.0,2.0,1.0,2.0,2.0,2.0,7789,313,R,4,2,30,306266720
192698,1,1,70,2.0,2.0,3.0,2.0,2.0,1.0,7790,312,R,4,1,30,30626981
192700,1,1,85,2.0,2.0,3.0,2.0,2.0,2.0,7790,312,R,4,1,30,30626982
192702,3,2,17,1.0,6.0,3.0,1.0,1.0,1.0,7790,312,R,4,1,30,30626983
192704,3,1,44,1.0,3.0,3.0,2.0,1.0,1.0,7790,312,R,4,1,30,30626984
192706,3,2,17,1.0,6.0,2.0,2.0,1.0,1.0,7790,312,R,4,1,30,30626985
192711,3,1,37,2.0,3.0,3.0,2.0,2.0,1.0,7790,312,R,4,1,30,30626986
192712,1,1,71,2.0,3.0,3.0,2.0,2.0,2.0,7790,312,R,4,1,30,30626987
192715,2,2,30,2.0,6.0,3.0,2.0,2.0,2.0,7790,312,R,4,1,30,30626988
192717,1,2,65,2.0,2.0,3.0,2.0,1.0,1.0,7790,312,R,4,1,30,30626989
192718,1,2,63,2.0,2.0,6.0,2.0,2.0,1.0,7790,312,R,4,1,30,306269810
192720,3,2,24,1.0,8.0,3.0,1.0,1.0,1.0,7790,312,R,4,1,30,306269812
192721,1,2,64,2.0,2.0,4.0,2.0,1.0,1.0,7790,312,R,4,1,30,306269813
192722,1,1,54,2.0,2.0,6.0,2.0,2.0,2.0,7790,312,R,4,1,30,306269814
192726,3,2,18,2.0,6.0,3.0,2.0,1.0,1.0,7790,312,R,4,1,30,306269815
192730,2,2,66,2.0,3.0,3.0,2.0,2.0,1.0,7790,312,R,4,1,30,306269816
192731,1,1,67,2.0,2.0,3.0,2.0,2.0,1.0,7790,312,R,4,1,30,306269817
192733,1,1,86,2.0,2.0,3.0,2.0,2.0,2.0,7790,312,R,4,1,30,306269818
192736,3,1,20,1.0,8.0,1.0,1.0,1.0,1.0,7790,312,R,4,1,30,306269819
192739,4,1,23,2.0,3.0,3.0,2.0,2.0,1.0,7790,312,R,4,1,30,306269820
192742,6,2,16,1.0,6.0,1.0,2.0,1.0,1.0,7791,312,R,4,1,30,30627361
192743,1,1,80,2.0,2.0,2.0,2.0,2.0,2.0,7791,312,R,4,1,30,30627362
192745,1,1,40,2.0,6.0,3.0,2.0,1.0,1.0,7791,312,R,4,1,30,30627363
192749,3,2,57,2.0,2.0,3.0,2.0,2.0,1.0,7791,312,R,4,1,30,30627364
192752,4,1,49,2.0,3.0,3.0,2.0,2.0,1.0,7791,312,R,4,1,30,30627365
192756,3,2,19,2.0,6.0,3.0,2.0,2.0,2.0,7791,312,R,4,1,30,30627366
192760,1,1,37,2.0,3.0,3.0,2.0,2.0,1.0,7791,312,R,4,1,30,30627367
192765,1,1,65,2.0,3.0,3.0,2.0,2.0,1.0,7791,312,R,4,1,30,30627368
192767,1,1,80,2.0,2.0,1.0,2.0,2.0,2.0,7791,312,R,4,1,30,30627369
192772,4,1,40,2.0,3.0,3.0,2.0,2.0,1.0,7791,312,R,4,1,30,306273610
192773,1,1,35,2.0,3.0,3.0,2.0,2.0,1.0,7791,312,R,4,1,30,306273611
192776,1,1,51,2.0,2.0,6.0,2.0,1.0,1.0,7791,312,R,4,1,30,306273612
192778,1,1,87,2.0,2.0,1.0,2.0,2.0,2.0,7791,312,R,4,1,30,306273613
192779,1,1,72,2.0,2.0,3.0,2.0,2.0,1.0,7791,312,R,4,1,30,306273614
192781,1,1,46,2.0,6.0,2.0,1.0,1.0,1.0,7791,312,R,4,1,30,306273615
192784,1,1,65,2.0,2.0,5.0,2.0,2.0,2.0,7791,312,R,4,1,30,306273616
192787,1,2,77,2.0,2.0,1.0,2.0,2.0,1.0,7791,312,R,4,1,30,306273617
192788,1,2,51,2.0,2.0,6.0,2.0,2.0,1.0,7791,312,R,4,1,30,306273618
192791,3,1,19,2.0,6.0,3.0,2.0,2.0,1.0,7791,312,R,4,1,30,306273619
192795,1,1,62,2.0,2.0,6.0,2.0,2.0,1.0,7791,312,R,4,1,30,306273620
192799,3,1,29,2.0,6.0,3.0,2.0,2.0,1.0,7792,312,R,4,1,30,30629691
192803,2,2,44,2.0,2.0,3.0,2.0,2.0,2.0,7792,312,R,4,1,30,30629692
192807,3,1,19,2.0,6.0,3.0,1.0,1.0,1.0,7792,312,R,4,1,30,30629693
192808,1,1,85,2.0,0.0,0.0,2.0,2.0,2.0,7792,312,R,4,1,30,30629694
192811,3,1,51,2.0,2.0,6.0,2.0,2.0,1.0,7792,312,R,4,1,30,30629695
192814,3,1,18,2.0,3.0,3.0,2.0,2.0,1.0,7792,312,R,4,1,30,30629696
192815,1,2,41,2.0,3.0,3.0,2.0,2.0,1.0,7792,312,R,4,1,30,30629697
192818,1,2,53,2.0,2.0,6.0,2.0,2.0,2.0,7792,312,R,4,1,30,30629698
192820,1,2,70,2.0,0.0,0.0,2.0,2.0,2.0,7792,312,R,4,1,30,306296910
192824,3,2,18,2.0,6.0,3.0,2.0,1.0,1.0,7792,312,R,4,1,30,306296911
192830,3,2,35,2.0,6.0,3.0,1.0,1.0,1.0,7792,312,R,4,1,30,306296912
192837,3,1,16,2.0,6.0,1.0,2.0,1.0,1.0,7792,312,R,4,1,30,306296913
192840,1,1,69,2.0,2.0,2.0,2.0,2.0,1.0,7792,312,R,4,1,30,306296914
192841,1,1,78,2.0,2.0,6.0,2.0,2.0,2.0,7792,312,R,4,1,30,306296916
192843,1,1,75,2.0,2.0,4.0,2.0,2.0,1.0,7792,312,R,4,1,30,306296917
192844,1,2,94,2.0,0.0,0.0,2.0,2.0,2.0,7792,312,R,4,1,30,306296918
192845,1,2,35,2.0,6.0,3.0,2.0,2.0,1.0,7792,312,R,4,1,30,306296919
192849,3,2,25,2.0,6.0,3.0,1.0,1.0,1.0,7792,312,R,4,1,30,306296920
192852,2,2,34,2.0,6.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,30629881
192859,3,1,19,2.0,6.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,30629882
192861,2,2,36,2.0,3.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,30629883
192864,1,2,55,2.0,2.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,30629884
192866,2,2,44,2.0,3.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,30629885
192871,3,1,14,1.0,3.0,2.0,2.0,1.0,1.0,7793,312,R,4,1,30,30629886
192874,1,1,45,2.0,3.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,30629887
192880,3,2,42,2.0,3.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,30629888
192885,3,2,18,1.0,6.0,2.0,1.0,1.0,1.0,7793,312,R,4,1,30,30629889
192887,1,2,71,2.0,2.0,1.0,2.0,2.0,1.0,7793,312,R,4,1,30,306298810
192891,4,1,28,2.0,3.0,1.0,2.0,1.0,1.0,7793,312,R,4,1,30,306298811
192892,1,1,41,2.0,3.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,306298812
192898,3,2,25,2.0,3.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,306298813
192902,1,2,30,2.0,6.0,3.0,2.0,1.0,1.0,7793,312,R,4,1,30,306298814
192905,1,1,47,2.0,2.0,4.0,2.0,2.0,2.0,7793,312,R,4,1,30,306298815
192908,4,1,17,1.0,6.0,2.0,1.0,1.0,1.0,7793,312,R,4,1,30,306298816
192914,2,2,66,2.0,3.0,3.0,2.0,2.0,1.0,7793,312,R,4,1,30,306298817
192915,1,1,69,2.0,2.0,3.0,1.0,1.0,1.0,7793,312,R,4,1,30,306298818
192919,3,2,22,1.0,3.0,3.0,1.0,1.0,1.0,7793,312,R,4,1,30,306298819
192923,3,2,25,2.0,7.0,4.0,1.0,1.0,1.0,7793,312,R,4,1,30,306298820
192928,3,2,20,1.0,8.0,1.0,1.0,1.0,1.0,7794,313,R,4,2,30,30631051
192930,2,2,48,2.0,3.0,3.0,2.0,1.0,1.0,7794,313,R,4,2,30,30631053
192933,5,2,28,2.0,6.0,2.0,2.0,1.0,1.0,7794,313,R,4,2,30,30631054
192936,3,2,26,2.0,8.0,4.0,1.0,1.0,1.0,7794,313,R,4,2,30,30631056
192937,1,1,73,2.0,2.0,2.0,2.0,2.0,2.0,7794,313,R,4,2,30,30631057
192942,3,1,29,2.0,6.0,3.0,2.0,1.0,1.0,7794,313,R,4,2,30,30631058
192944,3,1,19,1.0,6.0,2.0,2.0,2.0,1.0,7794,313,R,4,2,30,30631059
192945,1,1,68,2.0,0.0,0.0,2.0,2.0,2.0,7794,313,R,4,2,30,306310510
192949,5,2,65,2.0,6.0,3.0,2.0,2.0,1.0,7794,313,R,4,2,30,306310511
192951,3,2,23,2.0,6.0,3.0,1.0,1.0,1.0,7794,313,R,4,2,30,306310512
192957,3,1,14,1.0,3.0,1.0,2.0,2.0,2.0,7794,313,R,4,2,30,306310513
192959,1,1,68,2.0,2.0,2.0,2.0,2.0,1.0,7794,313,R,4,2,30,306310514
192961,2,2,66,2.0,6.0,3.0,2.0,1.0,1.0,7794,313,R,4,2,30,306310515
192962,1,2,50,2.0,3.0,3.0,2.0,1.0,1.0,7794,313,R,4,2,30,306310516
192965,1,1,30,2.0,8.0,5.0,1.0,1.0,1.0,7794,313,R,4,2,30,306310517
192969,2,2,50,2.0,3.0,3.0,2.0,1.0,1.0,7794,313,R,4,2,30,306310518
192971,1,2,76,2.0,0.0,0.0,2.0,2.0,2.0,7794,313,R,4,2,30,306310519
192974,3,2,41,2.0,8.0,5.0,1.0,1.0,1.0,7794,313,R,4,2,30,306310520
192976,3,2,56,2.0,2.0,3.0,2.0,2.0,2.0,7795,312,R,4,1,30,30634661
192978,2,2,20,2.0,6.0,2.0,2.0,1.0,1.0,7795,312,R,4,1,30,30634662
192979,1,1,40,2.0,2.0,5.0,2.0,1.0,1.0,7795,312,R,4,1,30,30634663
192987,3,2,35,2.0,2.0,6.0,2.0,2.0,2.0,7795,312,R,4,1,30,30634664
192989,1,1,84,2.0,2.0,1.0,2.0,2.0,2.0,7795,312,R,4,1,30,30634665
192996,3,1,15,2.0,3.0,2.0,2.0,2.0,2.0,7795,312,R,4,1,30,30634666
193001,3,2,19,2.0,6.0,2.0,2.0,1.0,1.0,7795,312,R,4,1,30,30634667
193010,3,1,16,1.0,6.0,1.0,1.0,1.0,1.0,7795,312,R,4,1,30,30634668
193013,3,2,22,2.0,6.0,3.0,2.0,2.0,2.0,7795,312,R,4,1,30,30634669
193018,1,1,63,2.0,0.0,0.0,2.0,2.0,2.0,7795,312,R,4,1,30,306346610
193019,1,1,53,2.0,2.0,5.0,2.0,2.0,1.0,7795,312,R,4,1,30,306346611
193021,1,1,55,2.0,2.0,2.0,2.0,2.0,1.0,7795,312,R,4,1,30,306346612
193024,1,1,86,2.0,0.0,0.0,2.0,2.0,2.0,7795,312,R,4,1,30,306346613
193026,1,2,66,2.0,0.0,0.0,2.0,2.0,2.0,7795,312,R,4,1,30,306346615
193028,2,2,25,2.0,3.0,3.0,2.0,2.0,1.0,7795,312,R,4,1,30,306346616
193036,3,2,27,1.0,8.0,4.0,1.0,1.0,1.0,7795,312,R,4,1,30,306346617
193041,1,1,78,2.0,0.0,0.0,2.0,2.0,2.0,7795,312,R,4,1,30,306346618
193050,3,2,19,1.0,8.0,1.0,1.0,1.0,1.0,7795,312,R,4,1,30,306346619
193052,1,2,35,2.0,2.0,6.0,2.0,2.0,2.0,7795,312,R,4,1,30,306346620
193057,1,2,90,2.0,3.0,2.0,2.0,2.0,2.0,7796,328,U,1,3,31,31000151
193058,1,1,29,2.0,8.0,5.0,1.0,1.0,1.0,7796,328,U,1,3,31,31000153
193059,1,2,56,2.0,7.0,3.0,2.0,1.0,1.0,7796,328,U,1,3,31,31000154
193064,3,2,42,2.0,8.0,5.0,1.0,1.0,1.0,7796,328,U,1,3,31,31000155
193065,1,1,70,2.0,11.0,4.0,1.0,1.0,1.0,7797,328,U,1,3,31,31000191
193066,1,1,44,2.0,8.0,3.0,1.0,1.0,1.0,7797,328,U,1,3,31,31000192
193068,1,1,31,2.0,8.0,5.0,1.0,1.0,1.0,7797,328,U,1,3,31,31000193
193070,1,1,65,2.0,10.0,2.0,1.0,1.0,1.0,7797,328,U,1,3,31,31000194
193072,1,1,45,2.0,8.0,4.0,1.0,1.0,1.0,7797,328,U,1,3,31,31000195
193077,3,1,36,2.0,8.0,4.0,1.0,1.0,1.0,7798,328,U,1,3,31,31000531
193078,1,1,86,2.0,10.0,2.0,2.0,1.0,1.0,7798,328,U,1,3,31,31000532
193081,1,1,42,2.0,8.0,5.0,1.0,1.0,1.0,7798,328,U,1,3,31,31000533
193085,1,2,74,2.0,2.0,6.0,2.0,2.0,1.0,7798,328,U,1,3,31,31000535
193086,1,2,77,2.0,2.0,1.0,2.0,2.0,1.0,7799,328,U,1,3,31,31000871
193087,1,2,41,2.0,8.0,4.0,1.0,1.0,1.0,7799,328,U,1,3,31,31000872
